id;titre;publication;date_debut;date_fin;adherent;description_introduction;description_presentation;description_complementaire;langues;territoires;themes;site_web;site_reservation;site_avis;geo_point_2d;altitude;capacite;moyenspaiement;prestations;multimedia_url_video;multimedia_url_photo;multimedia_url_son;multimedia_url_pdf;multimedia_credits;social_url;classement_categories;classement_labels;classement_guides;classement_chaines;classement_tourisme_et_handicap;classement_etoiles;classement_epis;classement_cles;classement_cheminees;classement_cocottes;type_etab;raison_sociale_etab;adr_etab;code_postal_etab;commune_etab;code_insee_etab;cedex_etab;bureau_distrib_etab;province_etab;pays_etab;personne_civilite_etab;personne_prenom_etab;personne_nom_etab;personne_tel1_etab;personne_tel2_etab;personne_tel3_etab;personne_fax1_etab;personne_fax2_etab;personne_mel1_etab;personne_mel2_etab;personne_mel3_etab;type_info;raison_sociale_info;adr_info;code_postal_info;commune_info;code_insee_info;cedex_info;bureau_distrib_info;province_info;pays_info;personne_civilite_info;personne_prenom_info;personne_nom_info;personne_tel1_info;personne_tel2_info;personne_tel3_info;personne_fax1_info;personne_fax2_info;personne_mel1_info;personne_mel2_info;personne_mel3_info;periode_nom_1;periode_date_debut_1;periode_date_fin_1;periode_detail_1;periode_nom_2;periode_date_debut_2;periode_date_fin_2;periode_detail_2;periode_nom_3;periode_date_debut_3;periode_date_fin_3;periode_detail_3;periode_nom_4;periode_date_debut_4;periode_date_fin_4;periode_detail_4;periode_nom_5;periode_date_debut_5;periode_date_fin_5;periode_detail_5;periode_nom_6;periode_date_debut_6;periode_date_fin_6;periode_detail_6;tarif_nom_1;tarif_standard_1;tarif_devise_1;tarif_min_1;tarif_max_1;tarif_description_1;tarif_nom_2;tarif_standard_2;tarif_devise_2;tarif_min_2;tarif_max_2;tarif_description_2;tarif_nom_3;tarif_standard_3;tarif_devise_3;tarif_min_3;tarif_max_3;tarif_description_3;tarif_nom_4;tarif_standard_4;tarif_devise_4;tarif_min_4;tarif_max_4;tarif_description_4;tarif_nom_5;tarif_standard_5;tarif_devise_5;tarif_min_5;tarif_max_5;tarif_description_5;tarif_nom_6;tarif_standard_6;tarif_devise_6;tarif_min_6;tarif_max_6;tarif_description_6;tarif_devise_7;tarif_devise_8;tarif_devise_9;tarif_devise_10
a9dee101;HOTEL LA FERME DU VERT;;2013-01-19;2013-03-11;;;Construite à l'époque Napoléonienne, la ferme du Vert est restée jusqu'en 1980, une exploitation agricole typiquement Boulonnaise.<br>Sa reconversion en hôtel a été harmonieusement réalisée dans le respect de l'architecture d'origine;"Chambre simple(16); Chambre double(6); Chambre triple(6)";English;Calais Côte d'Opale;Hotel-restaurants;www.fermeduvert.com;;http://www.tripadvisor.fr/Hotel_Review-g780658-d630632-Reviews-La_Ferme_du_Vert-Wierre_Effroy_Pas_de_Calais_Nord_Pas_de_Calais.html;50.77797, 1.749955;;;;;;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/61ac8d11/HOTNPC0620000271-1.jpg;;;;;Hôtels/3 étoiles;"Club hôtelier du Boulonnais;Logis de France";;;;3;;;3;;;HOTEL LA FERME DU VERT;555 Rue du Vert;62720;WIERRE-EFFROY;62889;;;;France;;;;+33 (0)3 21 87 67 00;;;+33 (0)3 21 83 22 62;;ferme.du.vert@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
c01a0acb;HOTEL DU CENTRE;;2012-01-26;2013-12-21;;;Hôtel situé en centre ville mais au calme à quelques minutes de la mer, à proximité des ports, d'Eurotunnel et de l'autoroute;Chambres(23);"Français;English";Boulonnais;Hotel-restaurants;www.hotel-du-centre-wimereux.fr;;;50.767079, 1.6112287;;;"Checks;American Express;Credit cards;Travelers’ checks;Holiday checks;Eurocard - Mastercard";"Cable TV-Satelite TV;Canal+;Fax;TV;Terrace;Garage;Car park;Restaurant";;;;;;;Hotels/Tourism;;"Le petit futé;Michelin;Le Routard Hôtels et Restos de France";;;2;;;;;;HOTEL DU CENTRE;78 rue Carnot;62930;WIMEREUX;62893;;;;France;;;;+33 (0)3 21 32 41 08;;;+33 (0)3 21 33 82 48;;hotel.du.centre@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2012-01-26;2013-12-21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e31b2e3d;HOTEL SAINT JEAN;;2013-01-01;2013-12-31;;;Situé au coeur de la station balnéaire de Wimereux, à 3km du golf. A 200m de la plage<br>;"Chambre simple(2); Chambre double(19); Chambre triple(3)";"Français;English;Deutsch";Boulonnais;Hotels;www.hotel-saint-jean.fr;;;50.7705836, 1.611967;;;;"Non-smoking room;Air conditioning;Cot;Phone;TV;Elevator;Jacuzzi;Car park;Animals accepted;Room service;Seminar;Open 24-24";;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/b8c5afdd/HOTNPC0620000278-1.jpg;;;;;Hotels/3 stars;"Club hôtelier du Boulonnais;Logis de France";;;;3;;;3;;;HOTEL SAINT JEAN;1 Rue Georges Romain;62930;WIMEREUX;62893;;;;France;;;;+33 (0)3 21 83 57 40;;;+33 (0)3 21 91 62 17;;contact@hotel-saint-jean.fr;;;;;;;;;;;;;;;;;;;;;;;;Ouverture;2013-01-01;2013-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9af32a76;HOTEL LE MAS FLEURI;;;;;;;;;Calais Côte d'Opale;Hotels;;;;50.8170702, 2.0800193;;;;;;;;;;;Hotels/No stars;;;;;;;;;;;HOTEL LE MAS FLEURI;Rte Nationale 43;62370;ZUTKERQUE;62906;;;;France;;;;03 21 35 40 40;;;;;masfleuri@aol.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0130821f;HOTEL LES JARDINS D'ULYSSE;;2013-01-01;2013-12-31;;;Niché dans un cadre verdoyant et reposant, cet hôtel rivira les amoureux de la mer et de la nature.;Chambres(12);English;Canche Authie;Hotels;;;;50.483379, 1.623721;;;;"Groups;Internet access;In-room Internet access;Bathtub;Canal+;Non-smoking room;Air conditioning;Safe;Cable TV-Satelite TV;Shower;Shaded garden;Bike hire;Minibar;Car park;Coach parking;Room service;TV room;Room service;Terrace;Fax;Phone;TV;Wi-fi";;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/069b1536/HOTNPC0620001966-1.jpg;;;;;Hôtels/3 étoiles;;;;;3;;;;;;HOTEL LES JARDINS D'ULYSSE;162, rue Evariste Dussannier;62780;CUCQ;62261;;;;FRANCE;;;;+33 (0)3 21 09 95 58;;;+33 (0)3 21 94 05 34;;lesjardinsdulysse@hotmail.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
c3f0ec6c;HOTEL LOGIS DE LA LYS;;2013-01-01;2013-12-31;;;Que ce soit pour affaires ou dans un but touristique, que vous soyez un individuel ou en groupe, pour une journée ou plus, L'hôtel restaurant Le logis de la Lys répond à vos attentes dans un cadre moderne et confortable.<br><br>;;;Région de Saint-Omer;Hotel-restaurants;www.logisdelalys.com;;;50.6374747, 2.40887;;58.0;;;;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/2fdf4ac4/HOTNPC0620002954-7.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/2fdf4ac4/HOTNPC0620002954-2.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/2fdf4ac4/HOTNPC0620002954-8.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/2fdf4ac4/HOTNPC0620002954-3.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/2fdf4ac4/HOTNPC0620002954-1.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/2fdf4ac4/HOTNPC0620002954-4.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/2fdf4ac4/HOTNPC0620002954-9.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/2fdf4ac4/HOTNPC0620002954-6.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/2fdf4ac4/HOTNPC0620002954-5.jpg";;;;;Hôtels/3 étoiles;;;;;3;;;;;;HOTEL LOGIS DE LA LYS;35, rue d'Isbergues;62120;AIRE-SUR-LA-LYS;62900;;;;FRANCE;;;;+33 (0)3 21 11 10 46;;;+33 (0)3 21 11 42 92;;lelogisdelalys@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
951cf54e;Camping La Gauchoise;;;;;;;Emplacements(59);;Calais Côte d'Opale;Unclassified campsite;;;;50.858627, 1.976166;;;;;;;;;;;Campgrounds/Not classified;;;;;;;;;;;Camping La Gauchoise;Les trois Cornets;62610;ARDRES;62716;;;;France;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
b288543b;CAMPING CARAVANING LA FREGATE;;2013-04-01;2013-10-15;;;;Emplacements(67);English;Calais Côte d'Opale;Classified campsite;www.camping-la-fregate.com;;;50.8610972, 1.9740995;;;;;;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/4a54910c/HPANPC0620000010-1.jpg;;;;;;;;;;3;;;;;;Camping Caravaning La Frégate;465, Route du Lac;62610;ARDRES;62038;;;;France;;;;+33 (0)3 21 35 44 92;;;+33 (0)3 21 85 81 26;;dejonghe.bruno1@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;2013-10-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29424724;CAMPING CHEZ MIREILLE;;;;;;;Emplacements(67);;Canche Authie;Classified campsite;www.chezmireille.fr;;;50.416585, 1.574518;;;;;;;;;;;Campings/3 étoiles;;;;;3;;;;;;Camping Chez Mireille;Chemin Gentil;62600;BERCK-SUR-MER;62108;;;;France;;;;03 21 09 80 40;;;03 21 84 05 44;;chezmireille@club-internet.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e64d4240;CAMPING DU HALLOY;;2013-04-01;2013-12-31;;;;Emplacements(370);;Canche Authie;Classified campsite;www.campingduhalloy.com;;;50.399163, 1.569475;;;;;;;;;;;;;;;;2;;;;;;Camping du Halloy;Chemin aux Raisins;62600;BERCK-SUR-MER;62108;;;;France;;;;+33 (0)3 21 09 00 54;;;+33 (0)3 21 09 00 54;;camping-halloy@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2ff58e9f;CAMPING LA GUINGUETTE;;2013-04-01;2013-10-31;;;Situé au Sud de Berck sur Mer à 400m de la plage, à 5min du centre ville.;"Personnes(420); Emplacements(146)";;Canche Authie;Classified campsite;http://www.camping-laguinguette.com/camping/index.html;;;50.404132, 1.581834;;;;;;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping La Guinguette;32 Chemin aux Raisins;62600;BERCK-SUR-MER;62108;;;;France;;;;+33 (0)3 21 09 04 22;;;+33 (0)3 21 84 09 40;;contact@camping-laguinguette.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6550a0ba;Camping au Clos Fleuri;;2013-04-01;2013-09-30;;;;Emplacements(11);Français;7 Vallées - Ternois;Classified campsite;;;;50.426237, 2.165996;;;;;;;;;;;Campings/Non Classé;;;;;;;;;;;Camping au Clos Fleuri;"Lieu dit "" Creuze""";62770;BLANGY-SUR-TERNOISE;62138;;;;France;;;;+33 (0)3 21 41 95 78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;moins de 7 ans;;;;;;;;;;;;;;;;
1fc10b44;CAMPING DE LA VERRERIE CRISTALLERIE D'ARQUES;;;;;;;Emplacements(525);;Canche Authie;Classified campsite;;;;50.568847, 1.615076;;;;;;;;;;;Campings/Non Classé;;;;;;;;;;;Camping de la Verrerie Cristallerie d'Arques;;62176;CAMIERS;62201;;;;France;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f251daa9;CAMPING DE LA MER;;;;;;;Emplacements(181);;Canche Authie;Classified campsite;http://www.campingdelamer.com;;;50.473294, 1.578684;;;;;;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping Municipal de la mer;Avenue des Champs Elysées;62780;CUCQ;62261;;;;France;;;;+33 (0)3 21 84 60 60;;;;;info@campingdelamer.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777b8673;CAMPING LE COLOMBIER;;;;;;;Emplacements(87);;7 Vallées - Ternois;Classified campsite;http://camping-du-colombier.fr;;;50.3445603, 1.8543002;;;;"Playground;Food shop;Car park;Fishing;Shaded ground";;;;;;;Campings/3 étoiles;;;;;3;;;;;;Camping le Colombier;Ruelle du Colombier;62870;DOURIEZ;62275;;;;France;;;;+33 (0)6 03 99 35 86;;;;;sarl-du-colombier@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
b8146335;CAMPING DES ETANGS ET DE LA SCIERIE;;2013-04-14;2013-09-29;;;;Emplacements(20);;7 Vallées - Ternois;Classified campsite;http://www.campingpechehernicourt.com;;;50.404374, 2.308009;;;;"Animals accepted;Caravan hire;Entertainment-Shows;Facilities for disabled people;Fishing;Groups;Kids workshop;Playground;Shaded ground;Shower;Toilets";;;;;;http://www.campingpechehernicourt.com;;;;;;1;;;;;;Camping des étangs et de la Scierie;14 rue de la Scierie;62130;HERNICOURT;62442;;;;France;;;;+33 (0)3.21.04.32. 21;;;+33 (0)3 21 04 32 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Prix adulte / jour;;;;3.5;;Prix caravane / jour;;;;2.5;;Prix électricité / jour;;;;2.5;;Prix enfant / jour;;;;2.0;;Prix tente / jour;;;;2.0;;Prix voiture / jour;;;;2.0;;;;;
f497478a;CAMPING DE LA VALLEE;;2013-04-01;2013-10-31;;;;Emplacements(101);;Calais Côte d'Opale;Classified campsite;www.campingdelavallee.net;;;50.88297, 1.7092921;;;;"Playground;Animals accepted;Bar;Power connection;Shower;Public washing machine;Wash house;Car park;Table tennis;Petanque;Walking trail;Changing table;Half-shaded ground;Toilets";;;;;;;Campings/3 étoiles;;;;;3;;;;;;Camping de la Vallée;901 rue principale;62179;HERVELINGHEN;62444;;;;France;;;;+33 (0)3 21 36 73 96;;;;;nicodelavallee@aol.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
c3e8ea1e;CAMPING LE RIVAGE;;;;;;;Emplacements(100);;Région de Saint-Omer;Classified campsite;;;;50.798313, 2.177997;;;;;;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping le Rivage;Impasse des Etangs;62910;HOULLE;62458;;;;France;;;;+33 (0)3 21 93 69 29;;;;;campingdurivage@hotmail.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
b3cf9aed;CAMPING LE BLANC PIGNON;;;;;;;Emplacements(139);;Canche Authie;Classified campsite;www.camping-du-blanc-pignon.fr;;;50.4725092, 1.7388215;;;;;;;;;;;Campings/Tourisme;;;;;2;;;;;;Camping Le Blanc Pignon;1056 Rte de Montreuil;62170;LA CALOTTERIE;62196;;;;France;;;;;;;+33 (0)3 21 81 60 26;;campingdublancpignon@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9b7453b1;CAMPING LES 3 POMMIERS DES 3 PAYS;;2013-04-01;2013-10-31;;;Camping familiale à la campagne.<br>A 800m du village de Licques<br>Camping idéalement situé pour les amateurs de randonnée pédestre et VTT;Emplacement à l'année(61);English;Calais Côte d'Opale;Classified campsite;www.pommiers-3pays.com;;;50.7792485, 1.9484091;;;;"Internet access;Animals accepted;Swimming;Bar;Power connection;Phone box;Tourist brochures;Shower;Gas depot;Ice depot;RV park;Facilities for disabled people;Kids games;Public washing machine;Wash house;Bungalow hire;Mobile home hire;Car park;Table tennis;Public pool;Indoor pool;Post depot;Drinking water point;Petanque;Restaurant;Activity room;Playroom;TV room;Public toilet block;Walking trail;Entertainment-Shows;Changing table;Equipped playground;Half-shaded ground;Toilets;Phone;TV";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/ecf24920/HPANPC0620000145-2.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/ecf24920/HPANPC0620000145-1.jpg";;;;;Campings/4 étoiles;Camping Qualité France;;;;4;;;;;;Camping les pommiers des 3 pays;273 rue du breuil;62850;LICQUES;62506;;;;France;;;;+33 (0)3 21 35 02 02;;;+ 33 (0)3 21 35 02 02;;contact@pommiers-3pays.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3390a351;CAMPING CLUB LES JARDINS DE LA MER;;2013-04-01;2013-10-31;;;;Emplacements(292);"Deutsch;English";Canche Authie;Classified campsite;www.lesjardinsdelamer.com;;;50.4563464, 1.605814;;;;"Internet access;Playground;Grocery store;Activities;Animals accepted;Sand play area;Swimming;Bar;Billiard;Bowling pitch;Bowling pitch;Power connection;Phone box;Tourist brochures;Shower;Gas depot;Ice depot;RV park;Kids games;Public washing machine;Wash house;Bungalow hire;Mobile home hire;Car park;Table tennis;Public pool;Outdoor pool;Post depot;Drinking water point;Petanque;Petanque;Restaurant;Activity room;public shower room;Billiard room;Playroom;Theatre;Entertainment-Shows;Enclosed ground;Equipped playground;Shaded ground;Half-shaded ground;Toilets;Phone";;;;;;;;;;;;3;;;;;;Camping Domaine Les Jardins de la Mer;Rue Camille Delacroix;62155;MERLIMONT;62571;;;;France;;;;+33 (0)3 21 94 18 18;;;03 21 94 18 19;;m.parmentier@live.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
097ff321;CAMPING LE RELAX;;2013-04-01;2013-09-30;;;"Terrain plat et arboré. 
Pêche à proximité.";Emplacements(57);Français;Calais Côte d'Opale;Classified campsite;;;;50.8220192, 2.0759429;;;;"Playground;Billiard;Water connection;Power connection;Shower;Ice depot;RV park;Kids games;Public washing machine;Caravan hire;Mobile home hire;Partial shading;Car park;Post depot;Drinking water point;Petanque;Fishing;Activity room;Billiard room;Public toilet block;Walking trail;Entertainment-Shows;Changing table;Picnic table;Enclosed ground;Equipped playground;Toilets";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/c84ece32/HPANPC0620000174-2.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/c84ece32/HPANPC0620000174-4.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/c84ece32/HPANPC0620000174-3.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/c84ece32/HPANPC0620000174-1.jpg";;;;;Campings/2 étoiles;;;;;2;;;;;;Camping Le Relax;318 route de Gravelines;62890;NORDAUSQUES;62618;;;;France;;;;+33 (0)3 21 35 63 77;;;;;campinglerelax@orange.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
c63b86ad;CAMPING G.C.U;;;;;;;Emplacements(33);;Calais Côte d'Opale;Classified campsite;http://www.gcu.asso.fr/terrains/oye-plage-pas-de-calais-62;;;50.995067, 1.999683;;;;;;;;;;;Campings/1 étoile;;;;;1;;;;;;Camping G.C.U;Impasse du GCU;62215;OYE-PLAGE;62645;;;;France;;;;+33 (0)1 47 63 98 63;;;;;oye6201@gcuf.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201cf96b;CAMPING LES EPINETTES;;2013-01-01;2013-12-31;;;Le camping se trouve à 3,5 km du Cap Blanc Nez, dans la campagne, à l'ouest de Calais, à 5km du tunnel, de la Cité Europe.<br>Accès facile par l'A16.<br>Camping calme et verdoyant avec des équipements de qualité;Emplacements(96);;Calais Côte d'Opale;Classified campsite;www.lesepinettes.fr;;;50.9120777, 1.7512001;;;"Chèques;Chèques Vacances";"Night reception;Playground;Animals accepted;Food shop;Shower;Facilities for disabled people;Mobile home hire;Car park;Shaded ground;Toilets";;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping Les Epinettes;Impasse du  Mont Pinet;62231;PEUPLINGUES;62654;;;;France;;;;+33 (0)3 21 85 21 39;;;+33 (0)3 21 85 26 95;;lesepinettes@aol.com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e8428157;CAMPING MUNICIPAL DE PLOUVAIN;;2013-04-15;2013-11-15;;;;"Emplacement de passage(5); Emplacement à l'année(100); Emplacements(95)";;Artois;Classified campsite;http://www.plouvain.fr/camping-decouvrir.html;;;50.303403, 2.927213;;;"Chèques;Chèques Vacances";"Playground;Shower;Fishing;Tennis court;Shaded ground;Toilets";;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping Municipal de Plouvain;Chemin des Etangs;62118;PLOUVAIN;62660;;;;France;;;;+33 (0)3 21 50 16 83;;;+33 (0)3 21 24 88 62;;mairie.plouvain@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66e58aa0;CAMPING LA VALLEE DE LA HEM;;;;;;;"Emplacement de passage(2); Emplacement à l'année(27); Emplacements(25)";;Calais Côte d'Opale;Classified campsite;;;;50.852342, 2.100234;;;;"Playground;Caravan hire;Mobile home hire;Car park;Fishing;Entertainment-Shows;Tennis court;Shaded ground";;;;;;;Campings/2 étoiles;;;;;2;;;;;;Camping La Vallée de la Hem;333 rue Pont de Planches;62370;POLINCÔVE;62662;;;;France;;;;+33 (0)3 21 82 87 29;;;;;prestigereception@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762987c2;CAMPING LE MOLINEL;;2013-03-15;2013-10-15;;;Piscine chauffée, spa et sauna. Terrains de jeux pour enfants, ados et adultes. Fitness de plein air. Accés WIFI. Pêche en étang et rivière de 1ère catégorie l'Authie dans le camping. Parcelle privative de + ou - 200m2 pour mobil home séparée par des haies végétales. <br>Vente de mobil home neuf et occasion. Location mobil home pour 4/6 personnes avec pêche oulocation chalet 4 personnes avec pêche en étang<br>Camping familial et verdoyant se situant à 10km de Hesdin et 6 km de Crécy en Ponthieu, 28km de Berck (Côte Opale) et 30km du Crotoy (Côte Picarde);Emplacements(199);;7 Vallées - Ternois;Classified campsite;www.campingdumolinel.fr;;;50.318559, 1.898743;;;"Chèques;Chèques Vacances";"Internet access;Playground;Animals accepted;Bar;Bar-refreshment room;Billiard;Bowling pitch;Water connection;Power connection;Shower;Ice depot;Sewage disposal;Jacuzzi;Kids games;Lake;Lake and pond;Public washing machine;Wash house;Bungalow hire;Mobile home hire;Washing machines;Partial shading;Car park;Table tennis;Swimming-pool;Public pool;Outdoor pool;Drinking water point;Petanque;Fishing;Public toilet block;Sauna;Entertainment-Shows;Public Tumble-dryer;Tennis court;Enclosed ground;Equipped playground;Ground closed at night;Half-shaded ground;Toilets";;"http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-1.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-9.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-3.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-2.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-6.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-7.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-8.jpg;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-10.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-4.JPG;http://www.pas-de-calais-tourisme.com/wp-content/uploads/photos/cdt62_hebergements/35faee98/HPANPC0620000236-5.JPG";;;;;Campings/3 étoiles;;;;;3;;;;;;camping Le Molinel;29 route de Ponches;62140;TORTEFONTAINE;62824;;;;France;;;;+33 (0)3 21 06 50 01;;;;;camping-du-molinel@wanadoo.fr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
